Customer ID,Age Group,Age,Gender,Item Purchased,Category,Purchase Amount(PKR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1804,Senior,60,Male,Sneakers,Footwear,6790,Peshawar,S,Gray,Summer,3.5,No,Free Shipping,No,No,33,Venmo,Fortnightly
1805,Adult,30,Male,Sweater,Clothing,2940,Faisalabad,L,Peach,Winter,4.4,No,Next Day Air,No,No,39,Credit Card,Weekly
1806,Middl- Aged,41,Male,T-shirt,Clothing,4340,Islamabad,L,Gold,Spring,4.9,No,Store Pickup,No,No,46,Debit Card,Weekly
1807,Middl- Aged,58,Male,Handbag,Accessories,4690,Rawalpindi,M,Green,Fall,3.9,No,Standard,No,No,24,Venmo,Annually
1808,Adult,34,Male,Sneakers,Footwear,3220,Lahore,L,Gold,Summer,3.5,No,Standard,No,No,37,Venmo,Fortnightly
1809,Senior,67,Male,Jacket,Outerwear,4970,Islamabad,M,Lavender,Spring,4.3,No,Next Day Air,No,No,7,Debit Card,Monthly
1810,Middl- Aged,58,Male,Backpack,Accessories,6930,Islamabad,S,Blue,Fall,3.4,No,Free Shipping,No,No,6,Debit Card,Fortnightly
1811,Middl- Aged,41,Male,Jeans,Clothing,1960,Islamabad,M,Magenta,Fall,2.7,No,Standard,No,No,16,Cash,Bi-Weekly
1812,Middl- Aged,42,Male,Belt,Accessories,5390,Lahore,L,Blue,Summer,3.6,No,Standard,No,No,33,Bank Transfer,Annually
1813,Middl- Aged,50,Male,Boots,Footwear,4410,Quetta,S,Blue,Summer,4.9,No,Express,No,No,18,PayPal,Bi-Weekly
1814,Middl- Aged,40,Male,Shorts,Clothing,4340,Karachi,M,Olive,Spring,3.5,No,Free Shipping,No,No,24,PayPal,Weekly
1815,Adult,32,Male,Jeans,Clothing,6440,Mianwali,M,White,Summer,3.8,No,Free Shipping,No,No,24,Cash,Quarterly
1816,Middl- Aged,51,Male,Shoes,Footwear,5040,Sialkot,L,White,Winter,4.5,No,2-Day Shipping,No,No,48,Credit Card,Every 3 Months
1817,Adult,26,Male,Hat,Accessories,5530,Rawalpindi,M,Purple,Summer,4,No,Express,No,No,4,Cash,Weekly
1818,Adult,32,Male,T-shirt,Clothing,1890,Multan,M,White,Summer,4.7,No,Free Shipping,No,No,20,Cash,Weekly
1819,Middl- Aged,58,Male,Sunglasses,Accessories,2730,Peshawar,M,White,Fall,3.8,No,Express,No,No,47,Debit Card,Every 3 Months
1820,Middl- Aged,51,Male,Socks,Clothing,6020,Quetta,S,Peach,Spring,4.5,No,Next Day Air,No,No,50,Cash,Quarterly
1821,Young Adult,19,Male,Shirt,Clothing,6580,Sargodha,XL,Gold,Fall,5,No,Express,No,No,31,PayPal,Monthly
1822,Middl- Aged,57,Male,Shorts,Clothing,3710,AJK,M,Teal,Spring,2.8,No,Express,No,No,29,PayPal,Quarterly
1823,Senior,66,Male,Shirt,Clothing,5950,Lahore,S,Cyan,Summer,4.4,No,Standard,No,No,4,Cash,Annually
1824,Senior,62,Male,Socks,Clothing,3500,Faisalabad,L,Pink,Fall,4.7,No,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly
1825,Middl- Aged,58,Male,Pants,Clothing,3290,Karachi,XL,Magenta,Winter,3.8,No,Express,No,No,31,Cash,Monthly
1826,Young Adult,23,Male,Boots,Footwear,5250,Multan,M,Pink,Winter,4.9,No,Next Day Air,No,No,41,Credit Card,Weekly
1827,Middl- Aged,45,Male,T-shirt,Clothing,4200,Karachi,M,Turquoise,Winter,4.2,No,Express,No,No,44,Debit Card,Annually
1828,Young Adult,20,Male,T-shirt,Clothing,2520,Lahore,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,31,Bank Transfer,Weekly
1829,Adult,33,Male,Coat,Outerwear,5600,Peshawar,L,Gray,Spring,3.9,No,Express,No,No,45,Cash,Every 3 Months
1830,Adult,30,Male,Hat,Accessories,6720,Islamabad,M,White,Spring,4.9,No,2-Day Shipping,No,No,50,Credit Card,Quarterly
1831,Middl- Aged,50,Male,Sunglasses,Accessories,5600,Lahore,M,Blue,Winter,4.8,No,Express,No,No,7,Venmo,Annually
1832,Senior,62,Male,Blouse,Clothing,4970,AJK,M,Cyan,Summer,3.3,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months
1833,Senior,69,Male,Jewelry,Accessories,2030,Faisalabad,M,Blue,Fall,4.6,No,Free Shipping,No,No,48,Cash,Monthly
1834,Adult,34,Male,Jewelry,Accessories,3710,Faisalabad,M,Yellow,Spring,4.5,No,2-Day Shipping,No,No,19,PayPal,Fortnightly
1835,Middl- Aged,49,Male,Skirt,Clothing,2450,Karachi,M,Charcoal,Summer,4.1,No,2-Day Shipping,No,No,39,Venmo,Fortnightly
1836,Senior,65,Male,Scarf,Accessories,5250,Faisalabad,M,Lavender,Fall,3.2,No,2-Day Shipping,No,No,45,Credit Card,Quarterly
1837,Senior,66,Male,Pants,Clothing,3640,Karachi,M,Teal,Fall,4.2,No,2-Day Shipping,No,No,35,Credit Card,Monthly
1838,Middl- Aged,41,Male,Hat,Accessories,5390,Mianwali,M,Beige,Winter,4.8,No,Free Shipping,No,No,8,Venmo,Monthly
1839,Middl- Aged,37,Male,Gloves,Accessories,1680,Lahore,L,Blue,Fall,4.1,No,Next Day Air,No,No,11,Credit Card,Quarterly
1840,Adult,32,Male,Shirt,Clothing,5460,Kharian,XL,Purple,Winter,3.7,No,Store Pickup,No,No,32,Cash,Annually
1841,Middl- Aged,42,Male,Sandals,Footwear,6860,Islamabad,M,Gold,Winter,2.6,No,Store Pickup,No,No,46,Bank Transfer,Every 3 Months
1842,Adult,31,Male,Socks,Clothing,3990,Lahore,L,Blue,Winter,3,No,Standard,No,No,7,PayPal,Every 3 Months
1843,Senior,61,Male,Handbag,Accessories,5460,Multan,M,Black,Summer,4.4,No,Express,No,No,1,Debit Card,Annually
1844,Middl- Aged,36,Male,Jacket,Outerwear,5320,Faisalabad,M,Charcoal,Fall,4.7,No,Next Day Air,No,No,32,Credit Card,Monthly
1845,Senior,60,Male,Shorts,Clothing,1820,Multan,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,31,Credit Card,Annually
1846,Middl- Aged,51,Male,Sandals,Footwear,5460,Multan,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39,Bank Transfer,Quarterly
1847,Senior,68,Male,Scarf,Accessories,3710,Lahore,M,Yellow,Summer,2.9,No,Standard,No,No,9,Venmo,Quarterly
1848,Middl- Aged,46,Male,Sandals,Footwear,7000,Islamabad,XL,Cyan,Summer,4.4,No,Free Shipping,No,No,49,Credit Card,Weekly
1849,Young Adult,19,Male,Jeans,Clothing,5110,AJK,XL,Yellow,Winter,2.7,No,Express,No,No,34,Cash,Every 3 Months
1850,Adult,30,Male,Skirt,Clothing,2800,Sialkot,M,Maroon,Winter,4.5,No,Store Pickup,No,No,35,Bank Transfer,Monthly
1851,Middl- Aged,51,Male,Gloves,Accessories,5320,Islamabad,S,Black,Winter,2.8,No,Store Pickup,No,No,50,Debit Card,Weekly
1852,Adult,28,Male,Skirt,Clothing,5600,Multan,S,Lavender,Fall,3.1,No,Free Shipping,No,No,4,Bank Transfer,Fortnightly
1853,Middl- Aged,41,Male,Sweater,Clothing,5600,Faisalabad,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32,Cash,Weekly
1854,Adult,29,Male,Blouse,Clothing,4690,Karachi,XL,Olive,Spring,2.9,No,Express,No,No,11,PayPal,Fortnightly
1855,Adult,25,Male,Sweater,Clothing,4270,Faisalabad,M,Teal,Spring,3.8,No,Express,No,No,49,Credit Card,Annually
1856,Senior,60,Male,Shirt,Clothing,5320,Rawalpindi,XL,Teal,Spring,4.7,No,Standard,No,No,9,Cash,Annually
1857,Senior,63,Male,Jewelry,Accessories,3850,Islamabad,XL,Beige,Summer,3.2,No,Free Shipping,No,No,30,PayPal,Bi-Weekly
1858,Middl- Aged,51,Male,T-shirt,Clothing,5950,Lahore,L,Maroon,Summer,4,No,Next Day Air,No,No,33,Cash,Monthly
1859,Young Adult,22,Male,Scarf,Accessories,4830,AJK,S,Peach,Spring,4.9,No,2-Day Shipping,No,No,8,Debit Card,Annually
1860,Middl- Aged,54,Male,Belt,Accessories,1820,Gilgit,L,Beige,Summer,3.7,No,Store Pickup,No,No,29,Debit Card,Fortnightly
1861,Young Adult,18,Male,T-shirt,Clothing,4480,Lahore,M,Silver,Summer,4.8,No,Next Day Air,No,No,4,Credit Card,Monthly
1862,Adult,29,Male,Sneakers,Footwear,4200,Multan,S,Peach,Fall,3.6,No,Standard,No,No,19,Debit Card,Monthly
1863,Senior,59,Male,Gloves,Accessories,2520,Peshawar,M,Turquoise,Winter,4.6,No,Express,No,No,10,PayPal,Fortnightly
1864,Adult,25,Male,Sandals,Footwear,1470,Lahore,L,Orange,Spring,4.3,No,2-Day Shipping,No,No,39,Debit Card,Monthly
1865,Young Adult,19,Male,Backpack,Accessories,5040,Islamabad,S,Cyan,Fall,3.2,No,2-Day Shipping,No,No,21,Venmo,Quarterly
1866,Middl- Aged,56,Male,Pants,Clothing,4340,Mirpur,S,Silver,Summer,3.8,No,Store Pickup,No,No,12,Bank Transfer,Monthly
1867,Adult,31,Male,T-shirt,Clothing,3080,Islamabad,XL,Gold,Winter,4.2,No,Standard,No,No,9,Credit Card,Fortnightly
1868,Middl- Aged,45,Male,Skirt,Clothing,3640,Multan,M,Brown,Fall,3.4,No,2-Day Shipping,No,No,20,Venmo,Quarterly
1869,Young Adult,23,Male,Gloves,Accessories,4060,Karachi,M,Silver,Spring,4.7,No,Next Day Air,No,No,44,Cash,Fortnightly
1870,Young Adult,18,Male,Blouse,Clothing,5390,Lahore,S,Beige,Spring,3.9,No,2-Day Shipping,No,No,16,Debit Card,Every 3 Months
1871,Middl- Aged,43,Male,Blouse,Clothing,6930,Islamabad,L,Violet,Spring,4.3,No,Store Pickup,No,No,27,Debit Card,Fortnightly
1872,Middl- Aged,56,Male,Jeans,Clothing,6720,Karachi,XL,Violet,Fall,2.7,No,Standard,No,No,14,Cash,Every 3 Months
1873,Middl- Aged,43,Male,T-shirt,Clothing,4480,Islamabad,M,Lavender,Summer,4.6,No,Standard,No,No,24,Credit Card,Monthly
1874,Senior,64,Male,Sweater,Clothing,3080,Lahore,XL,Red,Fall,2.9,No,Express,No,No,49,Bank Transfer,Weekly
1875,Senior,67,Male,Pants,Clothing,2310,Karachi,L,Purple,Fall,3.6,No,Free Shipping,No,No,14,Cash,Weekly
1876,Senior,63,Male,Boots,Footwear,4970,Islamabad,M,Brown,Winter,3.9,No,Next Day Air,No,No,6,Credit Card,Quarterly
1877,Middl- Aged,54,Male,Skirt,Clothing,2520,Karachi,M,Gray,Fall,2.6,No,Standard,No,No,20,Venmo,Quarterly
1878,Senior,69,Male,Gloves,Accessories,4340,Faisalabad,L,Pink,Fall,3.6,No,Express,No,No,3,Credit Card,Annually
1879,Adult,34,Male,Socks,Clothing,2030,Sialkot,L,Magenta,Summer,3.4,No,Store Pickup,No,No,5,Credit Card,Monthly
1880,Middl- Aged,56,Male,T-shirt,Clothing,2310,Islamabad,L,Charcoal,Spring,3.5,No,Express,No,No,46,Cash,Bi-Weekly
1881,Adult,34,Male,Blouse,Clothing,2310,Gilgit,L,Yellow,Fall,3.1,No,2-Day Shipping,No,No,8,Debit Card,Monthly
1882,Middl- Aged,58,Male,Blouse,Clothing,2870,Gilgit,M,Red,Winter,4.3,No,Standard,No,No,13,Cash,Bi-Weekly
1883,Middl- Aged,44,Male,Scarf,Accessories,3780,Islamabad,L,Blue,Winter,5,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
1884,Adult,25,Male,Backpack,Accessories,4060,Rawalpindi,M,Cyan,Spring,4.9,No,Store Pickup,No,No,39,Debit Card,Fortnightly
1885,Adult,27,Male,Shorts,Clothing,2100,Islamabad,S,Pink,Summer,4.3,No,Next Day Air,No,No,15,Bank Transfer,Bi-Weekly
1886,Adult,26,Male,Jewelry,Accessories,3710,Quetta,S,Maroon,Winter,4.4,No,Standard,No,No,35,Cash,Monthly
1887,Young Adult,18,Male,Gloves,Accessories,6370,Hyderabad,L,Beige,Spring,4.4,No,Next Day Air,No,No,46,Cash,Bi-Weekly
1888,Senior,64,Male,Hoodie,Clothing,3080,Karachi,XL,Gold,Fall,3.5,No,Express,No,No,3,PayPal,Monthly
1889,Senior,62,Male,Hoodie,Clothing,6230,Multan,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,48,Credit Card,Weekly
1890,Senior,59,Male,Skirt,Clothing,3990,Peshawar,L,Peach,Spring,2.5,No,Next Day Air,No,No,27,Bank Transfer,Weekly
1891,Middl- Aged,36,Male,Sunglasses,Accessories,3990,Gujrat,M,Lavender,Spring,3.4,No,Store Pickup,No,No,5,Credit Card,Weekly
1892,Senior,69,Male,Jewelry,Accessories,5180,Peshawar,M,Gray,Summer,2.6,No,Next Day Air,No,No,48,Debit Card,Quarterly
1893,Middl- Aged,39,Male,Jacket,Outerwear,2100,Lahore,M,Blue,Fall,4.6,No,2-Day Shipping,No,No,12,Venmo,Weekly
1894,Adult,28,Male,Dress,Clothing,1400,Multan,L,Red,Summer,3.7,No,Express,No,No,10,PayPal,Fortnightly
1895,Middl- Aged,42,Male,Hoodie,Clothing,6300,Islamabad,M,Purple,Fall,2.5,No,Free Shipping,No,No,48,Debit Card,Bi-Weekly
1896,Adult,31,Male,Jeans,Clothing,4270,Sargodha,L,Indigo,Fall,4.5,No,Express,No,No,3,Debit Card,Monthly
1897,Middl- Aged,57,Male,Sandals,Footwear,3570,Quetta,M,Gold,Fall,2.9,No,Standard,No,No,19,Venmo,Monthly
1898,Middl- Aged,53,Male,Sunglasses,Accessories,6790,Islamabad,L,Teal,Winter,2.9,No,Free Shipping,No,No,11,Debit Card,Fortnightly
1899,Senior,59,Male,Pants,Clothing,6790,Murree,L,Magenta,Fall,3.5,No,Next Day Air,No,No,25,Venmo,Monthly
1900,Adult,32,Male,Shorts,Clothing,2800,Karachi,L,Maroon,Winter,4.2,No,Store Pickup,No,No,42,PayPal,Weekly
1901,Senior,65,Male,Jewelry,Accessories,5950,Rawalpindi,S,Blue,Summer,3.3,No,Free Shipping,No,No,34,Cash,Quarterly
1902,Middl- Aged,56,Male,Socks,Clothing,5320,Islamabad,S,Beige,Winter,3.9,No,Store Pickup,No,No,50,Cash,Quarterly
1903,Adult,31,Male,Sandals,Footwear,1540,Sialkot,S,Olive,Spring,5,No,Store Pickup,No,No,21,Venmo,Monthly
1904,Senior,59,Male,Pants,Clothing,4410,Peshawar,M,Gold,Summer,3.3,No,Standard,No,No,37,Bank Transfer,Weekly
1905,Young Adult,22,Male,T-shirt,Clothing,4970,Quetta,S,Silver,Spring,4.2,No,Free Shipping,No,No,46,Cash,Monthly
1906,Middl- Aged,47,Male,Boots,Footwear,2450,Lahore,M,Teal,Summer,4.9,No,2-Day Shipping,No,No,14,Bank Transfer,Fortnightly
1907,Young Adult,23,Male,Backpack,Accessories,2100,Lahore,M,Green,Spring,4.6,No,2-Day Shipping,No,No,24,PayPal,Fortnightly
1908,Senior,69,Male,Skirt,Clothing,5180,Sialkot,L,Orange,Fall,4.8,No,Store Pickup,No,No,36,Credit Card,Every 3 Months
1909,Young Adult,18,Male,Scarf,Accessories,4970,Rawalpindi,XL,Charcoal,Winter,2.7,No,Next Day Air,No,No,19,Debit Card,Bi-Weekly
1910,Middl- Aged,50,Male,Sweater,Clothing,5880,Faisalabad,S,Black,Spring,4.3,No,Store Pickup,No,No,12,Credit Card,Monthly
1911,Adult,29,Male,Sandals,Footwear,2660,Karachi,S,Yellow,Fall,3.8,No,Express,No,No,13,Debit Card,Quarterly
1912,Senior,65,Male,Jewelry,Accessories,5670,Islamabad,M,Gray,Spring,4.9,No,Express,No,No,32,Debit Card,Bi-Weekly
1913,Adult,29,Male,Sweater,Clothing,3920,Lahore,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,No,5,Credit Card,Bi-Weekly
1914,Middl- Aged,49,Male,Skirt,Clothing,3360,Faisalabad,M,Peach,Winter,3.6,No,Express,No,No,29,Cash,Annually
1915,Adult,28,Male,Shorts,Clothing,6790,Islamabad,L,Green,Fall,3.4,No,Standard,No,No,40,Credit Card,Fortnightly
1916,Middl- Aged,51,Male,Backpack,Accessories,5180,Multan,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,44,Cash,Weekly
1917,Adult,26,Male,Hoodie,Clothing,3500,Lahore,S,Beige,Winter,3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly
1918,Middl- Aged,38,Male,Skirt,Clothing,4970,Gujrat,L,Black,Winter,3.4,No,Free Shipping,No,No,35,PayPal,Bi-Weekly
1919,Middl- Aged,35,Male,Skirt,Clothing,2310,Lahore,S,Purple,Summer,4.6,No,Standard,No,No,33,Debit Card,Monthly
1920,Adult,34,Male,Backpack,Accessories,3920,Rawalpindi,M,Olive,Summer,3.1,No,Express,No,No,20,PayPal,Bi-Weekly
1921,Middl- Aged,51,Male,Blouse,Clothing,5880,Lahore,M,Purple,Spring,2.8,No,Standard,No,No,40,Cash,Every 3 Months
1922,Middl- Aged,47,Male,Shirt,Clothing,2520,Multan,M,Green,Fall,3.5,No,Store Pickup,No,No,13,Venmo,Annually
1923,Young Adult,18,Male,Gloves,Accessories,4410,Faisalabad,S,Peach,Summer,4.6,No,Standard,No,No,9,PayPal,Monthly
1924,Senior,64,Male,Sandals,Footwear,2520,Karachi,XL,Blue,Summer,4.3,No,Standard,No,No,7,Cash,Annually
1925,Adult,30,Male,Jacket,Outerwear,4410,Multan,M,Gray,Fall,4.8,No,Free Shipping,No,No,42,PayPal,Quarterly
1926,Senior,59,Male,Sneakers,Footwear,2240,Karachi,L,Black,Winter,2.9,No,Express,No,No,44,Credit Card,Fortnightly
1927,Senior,66,Male,Backpack,Accessories,6510,Sialkot,M,Silver,Spring,3,No,Express,No,No,6,PayPal,Annually
1928,Middl- Aged,40,Male,Pants,Clothing,2030,Gujranwala,M,Pink,Summer,2.9,No,Standard,No,No,8,Cash,Every 3 Months
1929,Adult,25,Male,Sunglasses,Accessories,6440,Kharian,S,Lavender,Summer,3.7,No,Standard,No,No,10,PayPal,Weekly
1930,Senior,59,Male,Jeans,Clothing,2310,Gujrat,L,Brown,Fall,4.7,No,Standard,No,No,46,Venmo,Quarterly
1931,Senior,66,Male,Pants,Clothing,3640,Peshawar,L,Turquoise,Spring,3.5,No,Store Pickup,No,No,26,Cash,Weekly
1932,Middl- Aged,54,Male,Jewelry,Accessories,2940,Karachi,S,Olive,Spring,2.7,No,Store Pickup,No,No,6,Debit Card,Every 3 Months
1933,Middl- Aged,42,Male,Hoodie,Clothing,2520,Islamabad,M,White,Spring,5,No,Free Shipping,No,No,47,Credit Card,Every 3 Months
1934,Middl- Aged,48,Male,Sandals,Footwear,4690,Mianwali,L,Violet,Summer,4.1,No,Next Day Air,No,No,28,Venmo,Annually
1935,Adult,34,Male,Jacket,Outerwear,3010,Multan,L,Gold,Winter,2.7,No,Free Shipping,No,No,23,Bank Transfer,Annually
1936,Young Adult,19,Male,Blouse,Clothing,4760,Peshawar,XL,Violet,Spring,4.8,No,Free Shipping,No,No,45,Cash,Fortnightly
1937,Senior,70,Male,Jewelry,Accessories,4200,Gilgit,S,Teal,Summer,4.3,No,2-Day Shipping,No,No,44,PayPal,Every 3 Months
1938,Middl- Aged,43,Male,Socks,Clothing,3710,Multan,M,Olive,Summer,4.5,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly
1939,Middl- Aged,46,Male,Jeans,Clothing,1610,Faisalabad,L,Blue,Spring,3.8,No,Standard,No,No,39,Debit Card,Bi-Weekly
1940,Senior,66,Male,Gloves,Accessories,3990,Islamabad,L,Magenta,Winter,3.7,No,Store Pickup,No,No,20,PayPal,Every 3 Months
1941,Middl- Aged,50,Male,Hat,Accessories,6230,Islamabad,L,Gray,Fall,3.9,No,2-Day Shipping,No,No,48,PayPal,Fortnightly
1942,Middl- Aged,55,Male,Shoes,Footwear,6930,Lahore,XL,Peach,Winter,3.3,No,Standard,No,No,46,Credit Card,Quarterly
1943,Senior,63,Male,Pants,Clothing,1960,Multan,M,Cyan,Fall,3.4,No,Express,No,No,22,PayPal,Monthly
1944,Adult,32,Male,Socks,Clothing,3710,Lahore,L,Violet,Summer,3.8,No,Next Day Air,No,No,45,Cash,Annually
1945,Adult,30,Male,Hoodie,Clothing,3150,Hyderabad,M,Gold,Winter,2.7,No,Free Shipping,No,No,49,Cash,Every 3 Months
1946,Middl- Aged,35,Male,Hoodie,Clothing,2660,Rawalpindi,M,Gold,Winter,2.9,No,2-Day Shipping,No,No,9,Credit Card,Every 3 Months
1947,Senior,59,Male,Pants,Clothing,3430,Faisalabad,M,White,Summer,4.5,No,Standard,No,No,41,Credit Card,Quarterly
1948,Senior,59,Male,Shirt,Clothing,2240,Karachi,M,Gray,Summer,2.6,No,Store Pickup,No,No,2,PayPal,Monthly
1949,Middl- Aged,54,Male,T-shirt,Clothing,2590,Lahore,L,Brown,Winter,3.1,No,Next Day Air,No,No,39,PayPal,Bi-Weekly
1950,Senior,63,Male,Dress,Clothing,5600,Karachi,L,Gray,Winter,4.7,No,Store Pickup,No,No,12,PayPal,Quarterly
1951,Middl- Aged,43,Male,Backpack,Accessories,5460,Hyderabad,L,Blue,Summer,4.6,No,Free Shipping,No,No,26,PayPal,Every 3 Months
1952,Adult,33,Male,Gloves,Accessories,3710,Lahore,L,Gold,Summer,2.7,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
1953,Middl- Aged,57,Male,Shoes,Footwear,5740,Islamabad,L,Yellow,Summer,4.6,No,2-Day Shipping,No,No,50,Cash,Bi-Weekly
1954,Adult,25,Male,Skirt,Clothing,2310,Lahore,XL,Green,Spring,4.8,No,Standard,No,No,3,PayPal,Fortnightly
1955,Adult,26,Male,Gloves,Accessories,5390,Lahore,M,Pink,Winter,4.2,No,Free Shipping,No,No,3,Venmo,Quarterly
1956,Middl- Aged,50,Male,Hoodie,Clothing,3920,AJK,M,Pink,Winter,4.9,No,Express,No,No,37,Cash,Monthly
1957,Senior,70,Male,Socks,Clothing,2590,Sialkot,M,Pink,Winter,4.9,No,Express,No,No,20,Credit Card,Fortnightly
1958,Senior,68,Male,Gloves,Accessories,3780,Karachi,M,Cyan,Spring,4.5,No,Store Pickup,No,No,26,Cash,Bi-Weekly
1959,Middl- Aged,39,Male,Shorts,Clothing,4690,Quetta,M,Gray,Winter,2.7,No,Store Pickup,No,No,47,Cash,Quarterly
1960,Middl- Aged,46,Male,Shoes,Footwear,6300,Lahore,M,White,Fall,3.1,No,Store Pickup,No,No,7,Credit Card,Every 3 Months
1961,Middl- Aged,57,Male,Jeans,Clothing,5040,Muzafarabad,L,Red,Summer,3.3,No,2-Day Shipping,No,No,40,Credit Card,Annually
1962,Middl- Aged,47,Male,Boots,Footwear,4130,Quetta,L,Black,Summer,2.6,No,Free Shipping,No,No,45,Debit Card,Quarterly
1963,Middl- Aged,40,Male,Hat,Accessories,3150,Rawalpindi,M,Silver,Fall,4.4,No,Standard,No,No,20,PayPal,Fortnightly
1964,Middl- Aged,52,Male,Shorts,Clothing,2100,Multan,L,Pink,Spring,3.9,No,Standard,No,No,11,Credit Card,Weekly
1965,Middl- Aged,40,Male,Pants,Clothing,3570,Lahore,S,Cyan,Summer,4.6,No,Express,No,No,50,Debit Card,Monthly
1966,Senior,67,Male,Sweater,Clothing,6300,Karachi,M,White,Fall,4.9,No,Express,No,No,25,Debit Card,Quarterly
1967,Senior,67,Male,Jacket,Outerwear,6650,Karachi,XL,Purple,Winter,3.7,No,Express,No,No,5,Credit Card,Fortnightly
1968,Middl- Aged,37,Male,Dress,Clothing,5670,Rawalpindi,L,Yellow,Fall,3.7,No,Standard,No,No,4,Venmo,Annually
1969,Senior,67,Male,Shirt,Clothing,4900,Gilgit,S,Blue,Spring,4.2,No,Standard,No,No,25,Credit Card,Weekly
1970,Senior,64,Male,Dress,Clothing,2240,Faisalabad,S,Cyan,Winter,3.5,No,Next Day Air,No,No,11,Bank Transfer,Fortnightly
1971,Adult,28,Male,Belt,Accessories,6580,Islamabad,M,Indigo,Spring,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly
1972,Middl- Aged,54,Male,Hat,Accessories,2030,Faisalabad,XL,Indigo,Spring,3.4,No,Next Day Air,No,No,1,Venmo,Monthly
1973,Middl- Aged,54,Male,Backpack,Accessories,2170,Faisalabad,M,Silver,Summer,3.3,No,Express,No,No,48,PayPal,Every 3 Months
1974,Young Adult,24,Male,Skirt,Clothing,1400,Islamabad,XL,Red,Fall,4.5,No,Standard,No,No,9,Venmo,Every 3 Months
1975,Adult,27,Male,Gloves,Accessories,3080,Islamabad,M,Peach,Winter,4.6,No,2-Day Shipping,No,No,2,PayPal,Fortnightly
1976,Middl- Aged,53,Male,Jacket,Outerwear,5390,Karachi,L,Turquoise,Fall,2.9,No,Express,No,No,4,Cash,Quarterly
1977,Adult,32,Male,Handbag,Accessories,3570,Islamabad,M,Pink,Spring,3.2,No,Next Day Air,No,No,43,PayPal,Fortnightly
1978,Young Adult,24,Male,Sandals,Footwear,3430,Gujranwala,M,Teal,Summer,2.6,No,Free Shipping,No,No,32,Bank Transfer,Annually
1979,Middl- Aged,45,Male,Sunglasses,Accessories,5460,Muzafarabad,L,Magenta,Spring,3.8,No,Store Pickup,No,No,1,Cash,Quarterly
1980,Middl- Aged,49,Male,Jeans,Clothing,6860,Islamabad,L,Blue,Spring,2.8,No,Store Pickup,No,No,38,Debit Card,Fortnightly
1981,Middl- Aged,51,Male,Sandals,Footwear,6580,Rawalpindi,M,Green,Winter,4.4,No,Store Pickup,No,No,25,PayPal,Fortnightly
1982,Senior,69,Male,Shoes,Footwear,6370,Multan,L,Violet,Summer,4.7,No,Express,No,No,42,PayPal,Quarterly
1983,Middl- Aged,41,Male,Sunglasses,Accessories,5390,Lahore,M,Turquoise,Summer,2.7,No,2-Day Shipping,No,No,32,PayPal,Monthly
1984,Senior,59,Male,Scarf,Accessories,6790,Rawalpindi,M,Pink,Summer,2.6,No,Next Day Air,No,No,21,Debit Card,Quarterly
1985,Adult,26,Male,Skirt,Clothing,4060,Lahore,M,Black,Summer,3.4,No,2-Day Shipping,No,No,26,PayPal,Fortnightly
1986,Young Adult,23,Male,Gloves,Accessories,6790,Islamabad,M,Gold,Spring,3.9,No,2-Day Shipping,No,No,6,Credit Card,Fortnightly
1987,Senior,62,Male,Coat,Outerwear,3360,Hyderabad,L,Green,Summer,3.4,No,2-Day Shipping,No,No,14,Venmo,Quarterly
1988,Senior,69,Male,Belt,Accessories,1610,Lahore,XL,White,Summer,3.4,No,Express,No,No,4,Cash,Quarterly
1989,Middl- Aged,46,Male,Pants,Clothing,5530,Rawalpindi,M,Gold,Winter,3.9,No,Free Shipping,No,No,26,Bank Transfer,Weekly
1990,Middl- Aged,35,Male,Jewelry,Accessories,2940,Islamabad,S,Charcoal,Spring,4,No,Express,No,No,39,PayPal,Bi-Weekly
1991,Adult,32,Male,Backpack,Accessories,6650,Lahore,L,White,Spring,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
1992,Middl- Aged,46,Male,Sneakers,Footwear,2030,Mirpur,M,Brown,Summer,3.7,No,Next Day Air,No,No,1,Venmo,Every 3 Months
1993,Adult,33,Male,Hoodie,Clothing,6860,Gilgit,L,Gold,Winter,4.9,No,2-Day Shipping,No,No,28,Venmo,Monthly
1994,Adult,32,Male,Blouse,Clothing,6720,Hyderabad,S,Purple,Spring,5,No,Express,No,No,17,Cash,Weekly
